id,daily_trap_count,trap_index,latitude,longitude,pressure,date_value,year_week,geoid
6558,34.8697499950137,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-01-30,2022-04,5
6559,33.63414015818809,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-01-31,2022-05,5
6560,32.37510443473282,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-02-01,2022-05,5
6561,31.10159292292301,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-02-02,2022-05,5
6562,29.82265862496736,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-02-03,2022-05,5
6563,28.547393091995605,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-02-04,2022-05,5
6564,27.28486179501418,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-02-05,2022-05,5
6565,26.044039681256866,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-06,2022-05,5
6566,24.833747374041188,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-07,2022-06,5
6567,23.66258846966668,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-08,2022-06,5
6568,22.53888837709086,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-09,2022-06,5
6569,21.470635135154076,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-10,2022-06,5
6570,20.46542262806461,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-11,2022-06,5
6571,19.53039660280822,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-12,2022-06,5
6572,18.672203872227414,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-13,2022-06,5
6573,17.896945064870362,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-14,2022-07,5
6574,17.210131257496233,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-15,2022-07,5
6575,16.616644798523115,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-16,2022-07,5
6576,16.120704600912532,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-17,2022-07,5
6577,15.725836151213064,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-18,2022-07,5
6578,15.434846447959156,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-19,2022-07,5
6579,15.249804047580652,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-20,2022-07,5
6580,15.172024359670472,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-21,2022-08,5
6581,15.202060296141786,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-22,2022-08,5
6582,15.339698340747043,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-23,2022-08,5
6583,15.583960066899396,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-24,2022-08,5
6584,15.933109093006816,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-25,2022-08,5
6585,16.384663425875555,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-26,2022-08,5
6586,16.93541310443743,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-27,2022-08,5
6587,17.581443018377218,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-02-28,2022-09,5
6588,18.3181607394495,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-01,2022-09,5
6589,19.140329167640516,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-02,2022-09,5
6590,20.042103760103743,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-03,2022-09,5
6591,21.017074078220052,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-04,2022-09,5
6592,22.058309357436936,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-05,2022-09,5
6593,23.15840777594512,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-06,2022-09,5
6594,24.30954907195652,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-07,2022-10,5
6595,25.50355013554356,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-08,2022-10,5
6596,26.731923179854245,86812885fffffff,-13.509174183591556,-45.58958498883384,Low,2022-03-09,2022-10,5
6597,27.98593607818216,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-03-10,2022-10,5
6598,29.25667443797344,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-03-11,2022-10,5
6599,30.535104970505408,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-03-12,2022-10,5
6600,31.81213970576186,86812885fffffff,-13.509174183591556,-45.58958498883384,Medium,2022-03-13,2022-10,5
6601,21.313888101577337,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-15,2021-41,5
6602,20.343242165753768,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-16,2021-41,5
6603,19.453671672839743,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-17,2021-41,5
6604,18.651500306258946,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-18,2021-42,5
6605,17.942430455888505,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-19,2021-42,5
6606,17.33150268152073,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-20,2021-42,5
6607,16.823059881071643,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-21,2021-42,5
6608,16.420716418253537,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-22,2021-42,5
6609,16.127332429173272,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-23,2021-42,5
6610,15.944993490503332,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-24,2021-42,5
6611,15.874995793757652,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-25,2021-43,5
6612,15.917836931064253,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-26,2021-43,5
6613,16.07321235793567,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-27,2021-43,5
6614,16.340017558182147,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-28,2021-43,5
6615,16.716355895578015,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-29,2021-43,5
6616,17.199552096466107,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-30,2021-43,5
6617,17.786171267456556,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-10-31,2021-43,5
6618,18.47204331302894,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-01,2021-44,5
6619,19.252292579460597,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-02,2021-44,5
6620,20.12137251435141,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-03,2021-44,5
6621,21.07310509536168,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-04,2021-44,5
6622,22.100724747874985,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-05,2021-44,5
6623,23.19692643939059,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-06,2021-44,5
6624,24.35391760875583,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-07,2021-44,5
6625,25.563473561090053,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-08,2021-45,5
6626,26.81699593461451,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-11-09,2021-45,5
6627,28.105573823765454,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-10,2021-45,5
6628,29.42004712408501,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-11,2021-45,5
6629,30.75107164859046,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-12,2021-45,5
6630,32.089185552729695,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-13,2021-45,5
6631,33.424876595728094,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-14,2021-45,5
6632,34.74864976018666,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-15,2021-46,5
6633,36.051094749244974,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-16,2021-46,5
6634,37.32295288149077,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-17,2021-46,5
6635,38.55518290808293,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-18,2021-46,5
6636,39.739025284212616,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-19,2021-46,5
6637,40.866064438017,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-20,2021-46,5
6638,41.928288594295,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-21,2021-46,5
6639,42.91814672775655,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-22,2021-47,5
6640,43.82860224094232,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-23,2021-47,5
6641,44.65318298523385,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-24,2021-47,5
6642,45.38602726937037,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-25,2021-47,5
6643,46.021925528411685,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-26,2021-47,5
6644,46.55635735693532,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-27,2021-47,5
6645,46.985523643210335,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-28,2021-47,5
6646,47.30637357591583,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-29,2021-48,5
6647,47.51662633142167,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-11-30,2021-48,5
6648,47.61478728746311,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-01,2021-48,5
6649,47.600158647951424,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-02,2021-48,5
6650,47.472844403392095,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-03,2021-48,5
6651,47.23374959164811,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-04,2021-48,5
6652,46.88457386430389,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-05,2021-48,5
6653,46.42779940436408,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-06,2021-49,5
6654,45.86667328117697,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-07,2021-49,5
6655,45.20518436801572,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-08,2021-49,5
6656,44.44803498640339,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-09,2021-49,5
6657,43.600607478753474,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-10,2021-49,5
6658,42.66892594695048,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-11,2021-49,5
6659,41.6596134288602,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-12,2021-49,5
6660,40.57984481718736,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-13,2021-50,5
6661,39.437295855367054,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-14,2021-50,5
6662,38.24008857306208,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-15,2021-50,5
6663,36.99673354914853,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-16,2021-50,5
6664,35.716069412624456,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-17,2021-50,5
6665,34.40720001151082,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-18,2021-50,5
6666,33.079429696391976,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-19,2021-50,5
6667,31.742197178644982,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-20,2021-51,5
6668,30.40500843353928,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-21,2021-51,5
6669,29.077369125178045,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-22,2021-51,5
6670,27.768717033651537,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2021-12-23,2021-51,5
6671,26.488354964757104,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-12-24,2021-51,5
6672,25.245384619209485,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-12-25,2021-51,5
6673,24.04864189144647,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-12-26,2021-51,5
6674,22.9066340579686,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-12-27,2021-52,5
6675,21.82747930172348,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-12-28,2021-52,5
6676,20.8188490024365,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-12-29,2021-52,5
6677,19.88791320312844,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-12-30,2021-52,5
6678,19.04128964048176,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2021-12-31,2021-52,5
6679,18.284996701382983,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-01,2021-52,5
6680,17.624410640058738,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-02,2021-52,5
6681,17.064227359935664,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-03,2022-01,5
6682,16.608429031905196,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-04,2022-01,5
6683,16.260255786293587,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-05,2022-01,5
6684,16.022182679770786,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-06,2022-01,5
6685,15.895902100932563,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-07,2022-01,5
6686,15.882311739629806,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-08,2022-01,5
6687,15.981508205567044,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-09,2022-01,5
6688,16.192786341533782,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-10,2022-02,5
6689,16.514644236150488,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-11,2022-02,5
6690,16.94479390049534,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-12,2022-02,5
6691,17.480177532714777,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-13,2022-02,5
6692,18.11698925499771,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-14,2022-02,5
6693,18.850702168392043,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-15,2022-02,5
6694,19.676100533138943,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-16,2022-02,5
6695,20.587316845764946,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-17,2022-03,5
6696,21.57787354936204,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-18,2022-03,5
6697,22.64072908055023,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-19,2022-03,5
6698,23.768327925789336,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-20,2022-03,5
6699,24.952654331203664,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-21,2022-03,5
6700,26.18528928411487,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-01-22,2022-03,5
6701,27.457470361217258,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-23,2022-03,5
6702,28.760154017953923,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-24,2022-04,5
6703,30.08407987629748,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-25,2022-04,5
6704,31.41983655393335,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-26,2022-04,5
6705,32.757928566886186,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-27,2022-04,5
6706,34.088843829998964,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-28,2022-04,5
6707,35.40312127542548,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-29,2022-04,5
6708,36.69141810845519,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-30,2022-04,5
6709,37.94457622257186,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-01-31,2022-05,5
6710,39.15368730162002,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-01,2022-05,5
6711,40.31015614628844,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-02,2022-05,5
6712,41.40576177474235,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-03,2022-05,5
6713,42.43271586305832,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-04,2022-05,5
6714,43.38371811002708,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-05,2022-05,5
6715,44.25200813275267,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-06,2022-05,5
6716,45.031413524138216,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-07,2022-06,5
6717,45.71639373063221,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-08,2022-06,5
6718,46.3020794383221,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-09,2022-06,5
6719,46.78430718739138,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-10,2022-06,5
6720,47.15964896887672,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-11,2022-06,5
6721,47.42543659333084,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-12,2022-06,5
6722,47.57978065816186,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-13,2022-06,5
6723,47.621583978816034,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-14,2022-07,5
6724,47.55054938832571,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-15,2022-07,5
6725,47.3671818497781,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-16,2022-07,5
6726,47.07278486668774,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-17,2022-07,5
6727,46.6694512167904,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-18,2022-07,5
6728,46.16004807512883,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-19,2022-07,5
6729,45.54819663218603,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-20,2022-07,5
6730,44.83824635195422,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-21,2022-08,5
6731,44.03524405293128,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-22,2022-08,5
6732,43.14489803183774,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-23,2022-08,5
6733,42.17353748508898,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-24,2022-08,5
6734,41.12806751648149,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-25,2022-08,5
6735,40.01592005093085,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-26,2022-08,5
6736,38.84500100319995,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-27,2022-08,5
6737,37.62363407717913,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-02-28,2022-09,5
6738,36.36050159523163,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-03-01,2022-09,5
6739,35.06458277823044,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-03-02,2022-09,5
6740,33.74508991503495,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-03-03,2022-09,5
6741,32.41140287515871,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-03-04,2022-09,5
6742,31.07300243015788,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-03-05,2022-09,5
6743,29.73940285773806,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-03-06,2022-09,5
6744,28.42008430767613,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-03-07,2022-10,5
6745,27.124425410347133,868128b17ffffff,-13.470492605473291,-45.694326876081696,Medium,2022-03-08,2022-10,5
6746,25.861636606921287,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-03-09,2022-10,5
6747,24.640694675166667,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-03-10,2022-10,5
6748,23.47027891629257,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-03-11,2022-10,5
6749,22.35870945646355,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-03-12,2022-10,5
6750,21.313888101577344,868128b17ffffff,-13.470492605473291,-45.694326876081696,Low,2022-03-13,2022-10,5
6751,81.1353905333737,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-15,2021-41,5
6752,80.25426632765269,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-16,2021-41,5
6753,79.19491248286268,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-17,2021-41,5
6754,77.96485962013084,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-18,2021-42,5
6755,76.57285180747682,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-19,2021-42,5
6756,75.02878440091867,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-20,2021-42,5
6757,73.34363370142589,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-21,2021-42,5
6758,71.52937892776718,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-22,2021-42,5
6759,69.59891705992327,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-23,2021-42,5
6760,67.56597115841701,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-24,2021-42,5
6761,65.44499281129123,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-25,2021-43,5
6762,63.25105940220752,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-26,2021-43,5
6763,60.99976692995642,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-27,2021-43,5
6764,58.70711914129218,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-28,2021-43,5
6765,56.38941376521208,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-10-29,2021-43,5
6766,54.06312665740654,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-10-30,2021-43,5
6767,51.74479467846101,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-10-31,2021-43,5
6768,49.450898138393285,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-01,2021-44,5
6769,47.19774364319074,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-02,2021-44,5
6770,45.00134817615693,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-03,2021-44,5
6771,42.87732523809627,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-04,2021-44,5
6772,40.84077385573226,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-05,2021-44,5
6773,38.906171247363645,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-06,2021-44,5
6774,37.087269908766096,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-07,2021-44,5
6775,35.39699985092338,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-08,2021-45,5
6776,33.84737668455032,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-09,2021-45,5
6777,32.44941620480673,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-10,2021-45,5
6778,31.21305608339276,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-11,2021-45,5
6779,30.147085224692837,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-12,2021-45,5
6780,29.259081288153848,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-13,2021-45,5
6781,28.55535682103134,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-14,2021-45,5
6782,28.040914384429797,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-15,2021-46,5
6783,27.719410991632238,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-16,2021-46,5
6784,27.593132111515946,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-17,2021-46,5
6785,27.662975421856096,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-18,2021-46,5
6786,27.9284444280102,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-19,2021-46,5
6787,28.387651992346,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-20,2021-46,5
6788,29.037333749323352,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-21,2021-46,5
6789,29.872871310866223,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-22,2021-47,5
6790,30.888325097065128,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-23,2021-47,5
6791,32.07647655882647,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-24,2021-47,5
6792,33.42887949232116,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-25,2021-47,5
6793,34.93592008045335,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-26,2021-47,5
6794,36.586885234533845,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-27,2021-47,5
6795,38.370038750336974,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-28,2021-47,5
6796,40.27270473717217,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-29,2021-48,5
6797,42.28135772689766,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-11-30,2021-48,5
6798,44.38171882231964,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-12-01,2021-48,5
6799,46.55885720148672,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-12-02,2021-48,5
6800,48.79729625631784,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-12-03,2021-48,5
6801,51.08112361105557,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-12-04,2021-48,5
6802,53.3941042384584,868128a97ffffff,-13.22865812252524,-45.54026914555319,Medium,2021-12-05,2021-48,5
6803,55.71979586962327,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-12-06,2021-49,5
6804,58.041665877025125,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-12-07,2021-49,5
6805,60.34320879988863,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-12-08,2021-49,5
6806,62.60806367643943,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-12-09,2021-49,5
6807,64.82013034895647,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-12-10,2021-49,5
6808,66.96368391484862,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-12-11,2021-49,5
6809,69.02348651015754,868128a97ffffff,-13.22865812252524,-45.54026914555319,High,2021-12-12,2021-49,5
